"Date","Year","Month","JulDay","HatchDateJulYear","PrecipCM","SnowfallCM","SnowDepthCM","MinC","MaxC","MeanC","GDD10C","OneCMinusMinC","MaxCMinus10C"
1994-05-03,1994,5,123,1994123,NA,0,0,-2.22222222222222,11.1111111111111,4.44444444444444,-5.55555555555556,3.22222222222222,1.11111111111111
1994-05-04,1994,5,124,1994124,0,0,0,1.66666666666667,15.5555555555556,8.61111111111111,-1.38888888888889,-0.666666666666667,5.55555555555556
1994-05-05,1994,5,125,1994125,0,0,0,1.66666666666667,18.3333333333333,10,1.77635683940025e-15,-0.666666666666667,8.33333333333334
1994-05-06,1994,5,126,1994126,0.0508,0,0,4.44444444444444,18.8888888888889,11.6666666666667,1.66666666666667,-3.44444444444444,8.88888888888889
1994-05-07,1994,5,127,1994127,0.0508,0,0,5.55555555555556,10.5555555555556,8.05555555555556,-1.94444444444444,-4.55555555555556,0.555555555555555
1994-05-08,1994,5,128,1994128,1.27,0,0,7.77777777777778,16.6666666666667,12.2222222222222,2.22222222222222,-6.77777777777778,6.66666666666667
1994-05-09,1994,5,129,1994129,NA,0,0,2.77777777777778,11.6666666666667,7.22222222222222,-2.77777777777778,-1.77777777777778,1.66666666666667
1994-05-10,1994,5,130,1994130,0.508,0,0,2.77777777777778,18.3333333333333,10.5555555555556,0.555555555555557,-1.77777777777778,8.33333333333334
1994-05-11,1994,5,131,1994131,0.3302,0,0,-0.555555555555556,13.3333333333333,6.38888888888889,-3.61111111111111,1.55555555555556,3.33333333333333
1994-05-12,1994,5,132,1994132,0.1016,0,0,2.22222222222222,18.3333333333333,10.2777777777778,0.277777777777779,-1.22222222222222,8.33333333333334
1994-05-13,1994,5,133,1994133,0.0508,0,0,1.11111111111111,13.8888888888889,7.5,-2.5,-0.111111111111111,3.88888888888889
1994-05-14,1994,5,134,1994134,0,0,0,-1.66666666666667,13.8888888888889,6.11111111111111,-3.88888888888889,2.66666666666667,3.88888888888889
1994-05-15,1994,5,135,1994135,0,0,0,3.33333333333333,19.4444444444444,11.3888888888889,1.38888888888889,-2.33333333333333,9.44444444444445
1994-05-16,1994,5,136,1994136,0.8382,0,0,12.2222222222222,17.2222222222222,14.7222222222222,4.72222222222222,-11.2222222222222,7.22222222222222
1994-05-17,1994,5,137,1994137,0.0254,0,0,5,15,10,0,-4,5
1994-05-18,1994,5,138,1994138,0.4826,0,0,3.88888888888889,8.88888888888889,6.38888888888889,-3.61111111111111,-2.88888888888889,-1.11111111111111
1994-05-19,1994,5,139,1994139,NA,0,0,4.44444444444444,7.22222222222222,5.83333333333333,-4.16666666666667,-3.44444444444444,-2.77777777777778
1994-05-20,1994,5,140,1994140,0,0,0,0.555555555555556,12.7777777777778,6.66666666666667,-3.33333333333333,0.444444444444444,2.77777777777778
1994-05-21,1994,5,141,1994141,0,0,0,2.22222222222222,20,11.1111111111111,1.11111111111111,-1.22222222222222,10
1994-05-22,1994,5,142,1994142,0,0,0,6.66666666666667,23.3333333333333,15,5,-5.66666666666667,13.3333333333333
1994-05-23,1994,5,143,1994143,0,0,0,9.44444444444444,27.7777777777778,18.6111111111111,8.61111111111111,-8.44444444444444,17.7777777777778
1994-05-24,1994,5,144,1994144,0,0,0,7.22222222222222,25.5555555555556,16.3888888888889,6.38888888888889,-6.22222222222222,15.5555555555556
1994-05-25,1994,5,145,1994145,0.3302,0,0,12.2222222222222,21.6666666666667,16.9444444444444,6.94444444444445,-11.2222222222222,11.6666666666667
1994-05-26,1994,5,146,1994146,0.6096,0,0,13.3333333333333,21.1111111111111,17.2222222222222,7.22222222222222,-12.3333333333333,11.1111111111111
1994-05-27,1994,5,147,1994147,0.5334,0,0,2.77777777777778,22.2222222222222,12.5,2.5,-1.77777777777778,12.2222222222222
1994-05-28,1994,5,148,1994148,0,0,0,0.555555555555556,13.3333333333333,6.94444444444444,-3.05555555555556,0.444444444444444,3.33333333333333
1994-05-29,1994,5,149,1994149,0.127,0,0,7.22222222222222,18.3333333333333,12.7777777777778,2.77777777777778,-6.22222222222222,8.33333333333334
1994-05-30,1994,5,150,1994150,0,0,0,11.6666666666667,25.5555555555556,18.6111111111111,8.61111111111111,-10.6666666666667,15.5555555555556
1994-05-31,1994,5,151,1994151,0,0,0,16.1111111111111,28.3333333333333,22.2222222222222,12.2222222222222,-15.1111111111111,18.3333333333333
1995-03-12,1995,3,71,1995071,0,0,2.54,-3.33333333333333,7.77777777777778,2.22222222222222,-7.77777777777778,4.33333333333333,-2.22222222222222
1995-03-13,1995,3,72,1995072,0,0,0,0.555555555555556,15,7.77777777777778,-2.22222222222222,0.444444444444444,5
1995-03-14,1995,3,73,1995073,0,0,0,-1.11111111111111,21.1111111111111,10,0,2.11111111111111,11.1111111111111
1995-03-15,1995,3,74,1995074,0,0,0,-1.11111111111111,18.3333333333333,8.61111111111111,-1.38888888888889,2.11111111111111,8.33333333333334
1995-03-16,1995,3,75,1995075,0,0,0,1.66666666666667,19.4444444444444,10.5555555555556,0.555555555555557,-0.666666666666667,9.44444444444445
1995-03-17,1995,3,76,1995076,NA,0,0,0,16.6666666666667,8.33333333333333,-1.66666666666667,1,6.66666666666667
1995-03-18,1995,3,77,1995077,0.127,0,0,-1.66666666666667,7.22222222222222,2.77777777777778,-7.22222222222222,2.66666666666667,-2.77777777777778
1995-03-19,1995,3,78,1995078,0,0,0,-3.88888888888889,3.88888888888889,0,-10,4.88888888888889,-6.11111111111111
1995-03-20,1995,3,79,1995079,NA,0,0,0.555555555555556,11.6666666666667,6.11111111111111,-3.88888888888889,0.444444444444444,1.66666666666667
1995-03-21,1995,3,80,1995080,0.1778,0,0,6.11111111111111,12.7777777777778,9.44444444444444,-0.555555555555555,-5.11111111111111,2.77777777777778
1995-03-22,1995,3,81,1995081,NA,0,0,1.11111111111111,8.88888888888889,5,-5,-0.111111111111111,-1.11111111111111
1995-03-23,1995,3,82,1995082,0.1524,0,0,0.555555555555556,3.88888888888889,2.22222222222222,-7.77777777777778,0.444444444444444,-6.11111111111111
1995-03-24,1995,3,83,1995083,NA,0,0,-2.77777777777778,2.22222222222222,-0.277777777777778,-10.2777777777778,3.77777777777778,-7.77777777777778
1995-03-25,1995,3,84,1995084,0,0,0,-6.11111111111111,2.22222222222222,-1.94444444444444,-11.9444444444444,7.11111111111111,-7.77777777777778
1995-03-26,1995,3,85,1995085,0,0,0,-1.11111111111111,7.22222222222222,3.05555555555556,-6.94444444444444,2.11111111111111,-2.77777777777778
1995-03-27,1995,3,86,1995086,0,0,0,-3.33333333333333,10.5555555555556,3.61111111111111,-6.38888888888889,4.33333333333333,0.555555555555555
1995-03-28,1995,3,87,1995087,0,0,0,-5,8.33333333333333,1.66666666666667,-8.33333333333333,6,-1.66666666666667
1995-03-29,1995,3,88,1995088,0,0,0,-6.11111111111111,10.5555555555556,2.22222222222222,-7.77777777777778,7.11111111111111,0.555555555555555
1995-03-30,1995,3,89,1995089,0.2032,0,0,3.33333333333333,14.4444444444444,8.88888888888889,-1.11111111111111,-2.33333333333333,4.44444444444444
1995-03-31,1995,3,90,1995090,0.1778,0,0,1.11111111111111,6.66666666666667,3.88888888888889,-6.11111111111111,-0.111111111111111,-3.33333333333333
1995-04-01,1995,4,91,1995091,NA,0,0,-3.88888888888889,5,0.555555555555555,-9.44444444444444,4.88888888888889,-5
1995-04-02,1995,4,92,1995092,0,0,0,-5.55555555555556,3.88888888888889,-0.833333333333333,-10.8333333333333,6.55555555555556,-6.11111111111111
1995-04-03,1995,4,93,1995093,0,0,0,-6.66666666666667,7.22222222222222,0.277777777777778,-9.72222222222222,7.66666666666667,-2.77777777777778
1995-04-04,1995,4,94,1995094,0.7874,0,0,1.11111111111111,13.8888888888889,7.5,-2.5,-0.111111111111111,3.88888888888889
1995-04-05,1995,4,95,1995095,0.381,NA,0,-8.88888888888889,10.5555555555556,0.833333333333333,-9.16666666666667,9.88888888888889,0.555555555555555
1995-04-06,1995,4,96,1995096,0,0,0,-8.88888888888889,-2.22222222222222,-5.55555555555556,-15.5555555555556,9.88888888888889,-12.2222222222222
1995-04-07,1995,4,97,1995097,0,0,0,-5.55555555555556,6.11111111111111,0.277777777777778,-9.72222222222222,6.55555555555556,-3.88888888888889
1995-04-08,1995,4,98,1995098,0.2794,3.556,2.54,-6.11111111111111,3.33333333333333,-1.38888888888889,-11.3888888888889,7.11111111111111,-6.66666666666667
1995-04-09,1995,4,99,1995099,0.1016,0,0,-2.77777777777778,3.33333333333333,0.277777777777778,-9.72222222222222,3.77777777777778,-6.66666666666667
1995-04-10,1995,4,100,1995100,0.7874,1.778,2.54,-11.1111111111111,3.33333333333333,-3.88888888888889,-13.8888888888889,12.1111111111111,-6.66666666666667
1995-04-11,1995,4,101,1995101,0,0,NA,-6.66666666666667,1.66666666666667,-2.5,-12.5,7.66666666666667,-8.33333333333333
1995-04-12,1995,4,102,1995102,0,0,0,1.66666666666667,15,8.33333333333333,-1.66666666666667,-0.666666666666667,5
1995-04-13,1995,4,103,1995103,0.889,0,0,6.66666666666667,13.8888888888889,10.2777777777778,0.277777777777779,-5.66666666666667,3.88888888888889
1995-04-14,1995,4,104,1995104,0.508,0,0,1.11111111111111,10,5.55555555555556,-4.44444444444444,-0.111111111111111,0
1995-04-15,1995,4,105,1995105,0.2286,0,0,-1.11111111111111,6.11111111111111,2.5,-7.5,2.11111111111111,-3.88888888888889
1995-04-16,1995,4,106,1995106,0,0,0,-3.33333333333333,6.66666666666667,1.66666666666667,-8.33333333333333,4.33333333333333,-3.33333333333333
1995-04-17,1995,4,107,1995107,0,0,0,-4.44444444444444,10.5555555555556,3.05555555555556,-6.94444444444444,5.44444444444444,0.555555555555555
1995-04-18,1995,4,108,1995108,0,0,0,-2.77777777777778,13.8888888888889,5.55555555555556,-4.44444444444444,3.77777777777778,3.88888888888889
1995-04-19,1995,4,109,1995109,0.3048,0,0,2.77777777777778,17.7777777777778,10.2777777777778,0.277777777777779,-1.77777777777778,7.77777777777778
1995-04-20,1995,4,110,1995110,0,0,0,4.44444444444444,20,12.2222222222222,2.22222222222222,-3.44444444444444,10
1995-04-21,1995,4,111,1995111,0,0,0,5,12.7777777777778,8.88888888888889,-1.11111111111111,-4,2.77777777777778
1995-04-22,1995,4,112,1995112,0.1524,0,0,8.88888888888889,15.5555555555556,12.2222222222222,2.22222222222222,-7.88888888888889,5.55555555555556
1995-04-23,1995,4,113,1995113,0,0,0,-0.555555555555556,10,4.72222222222222,-5.27777777777778,1.55555555555556,0
1995-04-24,1995,4,114,1995114,0,0,0,-1.66666666666667,8.88888888888889,3.61111111111111,-6.38888888888889,2.66666666666667,-1.11111111111111
1995-04-25,1995,4,115,1995115,0,0,0,-4.44444444444444,10.5555555555556,3.05555555555556,-6.94444444444444,5.44444444444444,0.555555555555555
1995-04-26,1995,4,116,1995116,0.0254,0,0,4.44444444444444,16.6666666666667,10.5555555555556,0.555555555555557,-3.44444444444444,6.66666666666667
1995-04-27,1995,4,117,1995117,0,0,0,6.11111111111111,13.8888888888889,10,0,-5.11111111111111,3.88888888888889
1995-04-28,1995,4,118,1995118,1.0922,0,0,7.22222222222222,23.3333333333333,15.2777777777778,5.27777777777778,-6.22222222222222,13.3333333333333
1995-04-29,1995,4,119,1995119,NA,0,0,5.55555555555556,14.4444444444444,10,0,-4.55555555555556,4.44444444444444
1995-04-30,1995,4,120,1995120,0,0,0,-0.555555555555556,14.4444444444444,6.94444444444444,-3.05555555555556,1.55555555555556,4.44444444444444
1995-05-01,1995,5,121,1995121,0,0,0,1.66666666666667,11.6666666666667,6.66666666666667,-3.33333333333333,-0.666666666666667,1.66666666666667
1995-05-02,1995,5,122,1995122,NA,0,0,0.555555555555556,13.8888888888889,7.22222222222222,-2.77777777777778,0.444444444444444,3.88888888888889
1995-05-03,1995,5,123,1995123,0,0,0,4.44444444444444,15,9.72222222222222,-0.277777777777779,-3.44444444444444,5
1995-05-04,1995,5,124,1995124,0,0,0,0,17.7777777777778,8.88888888888889,-1.11111111111111,1,7.77777777777778
1995-05-05,1995,5,125,1995125,NA,0,0,7.77777777777778,18.3333333333333,13.0555555555556,3.05555555555556,-6.77777777777778,8.33333333333334
1995-05-06,1995,5,126,1995126,NA,0,0,3.33333333333333,17.7777777777778,10.5555555555556,0.555555555555555,-2.33333333333333,7.77777777777778
1995-05-07,1995,5,127,1995127,0,0,0,-1.66666666666667,13.8888888888889,6.11111111111111,-3.88888888888889,2.66666666666667,3.88888888888889
1995-05-08,1995,5,128,1995128,0,0,0,-3.33333333333333,13.3333333333333,5,-5,4.33333333333333,3.33333333333333
1995-05-09,1995,5,129,1995129,0,0,0,-1.11111111111111,12.2222222222222,5.55555555555556,-4.44444444444444,2.11111111111111,2.22222222222222
1995-05-10,1995,5,130,1995130,0.127,0,0,7.22222222222222,18.3333333333333,12.7777777777778,2.77777777777778,-6.22222222222222,8.33333333333334
1995-05-11,1995,5,131,1995131,0.381,0,0,9.44444444444444,16.1111111111111,12.7777777777778,2.77777777777778,-8.44444444444444,6.11111111111111
1995-05-12,1995,5,132,1995132,2.1336,0,0,10.5555555555556,18.8888888888889,14.7222222222222,4.72222222222222,-9.55555555555556,8.88888888888889
1995-05-13,1995,5,133,1995133,0.0254,0,0,7.77777777777778,17.7777777777778,12.7777777777778,2.77777777777778,-6.77777777777778,7.77777777777778
1995-05-14,1995,5,134,1995134,NA,0,0,10,22.2222222222222,16.1111111111111,6.11111111111111,-9,12.2222222222222
1995-05-15,1995,5,135,1995135,0.381,0,0,11.1111111111111,14.4444444444444,12.7777777777778,2.77777777777778,-10.1111111111111,4.44444444444444
1995-05-16,1995,5,136,1995136,NA,0,0,3.33333333333333,18.3333333333333,10.8333333333333,0.833333333333334,-2.33333333333333,8.33333333333334
1995-05-17,1995,5,137,1995137,0,0,0,11.6666666666667,22.2222222222222,16.9444444444444,6.94444444444444,-10.6666666666667,12.2222222222222
1995-05-18,1995,5,138,1995138,0.0508,0,0,7.77777777777778,18.8888888888889,13.3333333333333,3.33333333333333,-6.77777777777778,8.88888888888889
1995-05-19,1995,5,139,1995139,0.0508,0,0,6.66666666666667,13.3333333333333,10,0,-5.66666666666667,3.33333333333333
1995-05-20,1995,5,140,1995140,0.1524,0,0,3.88888888888889,18.8888888888889,11.3888888888889,1.38888888888889,-2.88888888888889,8.88888888888889
1995-05-21,1995,5,141,1995141,0.0254,0,0,8.88888888888889,21.1111111111111,15,5,-7.88888888888889,11.1111111111111
1995-05-22,1995,5,142,1995142,0,0,0,3.33333333333333,24.4444444444444,13.8888888888889,3.88888888888889,-2.33333333333333,14.4444444444444
1995-05-23,1995,5,143,1995143,0,0,0,3.33333333333333,18.3333333333333,10.8333333333333,0.833333333333334,-2.33333333333333,8.33333333333334
1995-05-24,1995,5,144,1995144,NA,0,0,11.6666666666667,24.4444444444444,18.0555555555556,8.05555555555556,-10.6666666666667,14.4444444444444
1995-05-25,1995,5,145,1995145,0.6096,0,0,10,25,17.5,7.5,-9,15
1995-05-26,1995,5,146,1995146,0.508,0,0,11.1111111111111,18.8888888888889,15,5,-10.1111111111111,8.88888888888889
1995-05-27,1995,5,147,1995147,NA,0,0,3.88888888888889,21.6666666666667,12.7777777777778,2.77777777777778,-2.88888888888889,11.6666666666667
1995-05-28,1995,5,148,1995148,0,0,0,3.88888888888889,21.6666666666667,12.7777777777778,2.77777777777778,-2.88888888888889,11.6666666666667
1995-05-29,1995,5,149,1995149,0.5588,0,0,11.1111111111111,17.2222222222222,14.1666666666667,4.16666666666667,-10.1111111111111,7.22222222222222
1995-05-30,1995,5,150,1995150,1.6002,0,0,12.2222222222222,25,18.6111111111111,8.61111111111111,-11.2222222222222,15
1995-05-31,1995,5,151,1995151,0.1016,0,0,7.22222222222222,21.6666666666667,14.4444444444444,4.44444444444444,-6.22222222222222,11.6666666666667
1996-03-11,1996,3,71,1996071,0,0,15.24,-16.6666666666667,2.22222222222222,-7.22222222222222,-17.2222222222222,17.6666666666667,-7.77777777777778
1996-03-12,1996,3,72,1996072,0,0,12.7,-16.6666666666667,6.66666666666667,-5,-15,17.6666666666667,-3.33333333333333
1996-03-13,1996,3,73,1996073,0,0,10.16,-11.1111111111111,6.11111111111111,-2.5,-12.5,12.1111111111111,-3.88888888888889
1996-03-14,1996,3,74,1996074,0,0,7.62,-6.11111111111111,12.2222222222222,3.05555555555556,-6.94444444444444,7.11111111111111,2.22222222222222
1996-03-15,1996,3,75,1996075,0.1016,0,NA,2.77777777777778,16.1111111111111,9.44444444444444,-0.555555555555555,-1.77777777777778,6.11111111111111
1996-03-16,1996,3,76,1996076,NA,0.508,NA,-5.55555555555556,5.55555555555556,0,-10,6.55555555555556,-4.44444444444444
1996-03-17,1996,3,77,1996077,0,0,0,-9.44444444444444,0.555555555555556,-4.44444444444444,-14.4444444444444,10.4444444444444,-9.44444444444444
1996-03-18,1996,3,78,1996078,0,0,0,-5,8.88888888888889,1.94444444444444,-8.05555555555556,6,-1.11111111111111
1996-03-19,1996,3,79,1996079,0,0,0,-3.33333333333333,11.6666666666667,4.16666666666667,-5.83333333333333,4.33333333333333,1.66666666666667
1996-03-20,1996,3,80,1996080,0.6604,0,0,1.11111111111111,13.8888888888889,7.5,-2.5,-0.111111111111111,3.88888888888889
1996-03-21,1996,3,81,1996081,0.3302,NA,NA,-0.555555555555556,4.44444444444444,1.94444444444444,-8.05555555555556,1.55555555555556,-5.55555555555556
1996-03-22,1996,3,82,1996082,0.3048,2.286,2.54,-6.11111111111111,0.555555555555556,-2.77777777777778,-12.7777777777778,7.11111111111111,-9.44444444444444
1996-03-23,1996,3,83,1996083,0.254,7.874,10.16,-6.11111111111111,-1.11111111111111,-3.61111111111111,-13.6111111111111,7.11111111111111,-11.1111111111111
1996-03-24,1996,3,84,1996084,0,0,NA,-5.55555555555556,0,-2.77777777777778,-12.7777777777778,6.55555555555556,-10
1996-03-25,1996,3,85,1996085,0,0,0,-2.22222222222222,7.22222222222222,2.5,-7.5,3.22222222222222,-2.77777777777778
1996-03-26,1996,3,86,1996086,0.254,0,0,-1.11111111111111,18.3333333333333,8.61111111111111,-1.38888888888889,2.11111111111111,8.33333333333334
1996-03-27,1996,3,87,1996087,NA,NA,NA,-8.88888888888889,6.11111111111111,-1.38888888888889,-11.3888888888889,9.88888888888889,-3.88888888888889
1996-03-28,1996,3,88,1996088,0.0254,1.016,0,-9.44444444444444,-1.11111111111111,-5.27777777777778,-15.2777777777778,10.4444444444444,-11.1111111111111
1996-03-29,1996,3,89,1996089,0.0762,0.762,NA,-3.88888888888889,5,0.555555555555555,-9.44444444444444,4.88888888888889,-5
1996-03-30,1996,3,90,1996090,NA,NA,0,-0.555555555555556,5.55555555555556,2.5,-7.5,1.55555555555556,-4.44444444444444
1996-03-31,1996,3,91,1996091,0,0,0,-4.44444444444444,11.1111111111111,3.33333333333333,-6.66666666666667,5.44444444444444,1.11111111111111
1996-04-01,1996,4,92,1996092,NA,0,0,2.22222222222222,18.3333333333333,10.2777777777778,0.277777777777779,-1.22222222222222,8.33333333333334
1996-04-02,1996,4,93,1996093,0.3048,2.032,2.54,-2.22222222222222,5,1.38888888888889,-8.61111111111111,3.22222222222222,-5
1996-04-03,1996,4,94,1996094,NA,NA,NA,-3.88888888888889,5,0.555555555555555,-9.44444444444444,4.88888888888889,-5
1996-04-04,1996,4,95,1996095,0.6096,4.318,5.08,-2.22222222222222,3.88888888888889,0.833333333333333,-9.16666666666667,3.22222222222222,-6.11111111111111
1996-04-05,1996,4,96,1996096,NA,NA,0,-1.66666666666667,2.77777777777778,0.555555555555555,-9.44444444444444,2.66666666666667,-7.22222222222222
1996-04-06,1996,4,97,1996097,0,0,0,-6.11111111111111,4.44444444444444,-0.833333333333333,-10.8333333333333,7.11111111111111,-5.55555555555556
1996-04-07,1996,4,98,1996098,0.5842,9.144,10.16,-2.22222222222222,7.77777777777778,2.77777777777778,-7.22222222222222,3.22222222222222,-2.22222222222222
1996-04-08,1996,4,99,1996099,1.0414,6.858,15.24,-8.33333333333333,0.555555555555556,-3.88888888888889,-13.8888888888889,9.33333333333333,-9.44444444444444
1996-04-09,1996,4,100,1996100,NA,NA,7.62,-8.88888888888889,4.44444444444444,-2.22222222222222,-12.2222222222222,9.88888888888889,-5.55555555555556
1996-04-10,1996,4,101,1996101,0,0,NA,-6.66666666666667,5.55555555555556,-0.555555555555556,-10.5555555555556,7.66666666666667,-4.44444444444444
1996-04-11,1996,4,102,1996102,NA,NA,0,-1.66666666666667,4.44444444444444,1.38888888888889,-8.61111111111111,2.66666666666667,-5.55555555555556
1996-04-12,1996,4,103,1996103,NA,0,0,2.77777777777778,14.4444444444444,8.61111111111111,-1.38888888888889,-1.77777777777778,4.44444444444444
1996-04-13,1996,4,104,1996104,2.4638,0,0,3.88888888888889,11.1111111111111,7.5,-2.5,-2.88888888888889,1.11111111111111
1996-04-14,1996,4,105,1996105,2.1082,0,0,3.33333333333333,8.33333333333333,5.83333333333333,-4.16666666666667,-2.33333333333333,-1.66666666666667
1996-04-15,1996,4,106,1996106,0.0254,0,0,-2.77777777777778,3.33333333333333,0.277777777777778,-9.72222222222222,3.77777777777778,-6.66666666666667
1996-04-16,1996,4,107,1996107,0.9398,0,0,1.66666666666667,13.8888888888889,7.77777777777778,-2.22222222222222,-0.666666666666667,3.88888888888889
1996-04-17,1996,4,108,1996108,0.635,NA,0,0.555555555555556,7.22222222222222,3.88888888888889,-6.11111111111111,0.444444444444444,-2.77777777777778
1996-04-18,1996,4,109,1996109,NA,0,0,-2.77777777777778,7.22222222222222,2.22222222222222,-7.77777777777778,3.77777777777778,-2.77777777777778
1996-04-19,1996,4,110,1996110,0,0,0,1.11111111111111,18.3333333333333,9.72222222222222,-0.277777777777777,-0.111111111111111,8.33333333333334
1996-04-20,1996,4,111,1996111,0,0,0,9.44444444444444,22.7777777777778,16.1111111111111,6.11111111111111,-8.44444444444444,12.7777777777778
1996-04-21,1996,4,112,1996112,0.3302,0,0,11.1111111111111,21.1111111111111,16.1111111111111,6.11111111111111,-10.1111111111111,11.1111111111111
1996-04-22,1996,4,113,1996113,NA,0,0,2.22222222222222,19.4444444444444,10.8333333333333,0.833333333333334,-1.22222222222222,9.44444444444445
1996-04-23,1996,4,114,1996114,0.0254,0,0,5.55555555555556,25.5555555555556,15.5555555555556,5.55555555555556,-4.55555555555556,15.5555555555556
1996-04-24,1996,4,115,1996115,1.7272,NA,0,0,15,7.5,-2.5,1,5
1996-04-25,1996,4,116,1996116,0.4064,NA,0,0,10.5555555555556,5.27777777777778,-4.72222222222222,1,0.555555555555555
1996-04-26,1996,4,117,1996117,NA,0,0,6.66666666666667,19.4444444444444,13.0555555555556,3.05555555555556,-5.66666666666667,9.44444444444445
1996-04-27,1996,4,118,1996118,0.6604,0,0,0.555555555555556,14.4444444444444,7.5,-2.5,0.444444444444444,4.44444444444444
1996-04-28,1996,4,119,1996119,NA,0,0,-1.66666666666667,8.33333333333333,3.33333333333333,-6.66666666666667,2.66666666666667,-1.66666666666667
1996-04-29,1996,4,120,1996120,0.0508,0,0,3.33333333333333,13.8888888888889,8.61111111111111,-1.38888888888889,-2.33333333333333,3.88888888888889
1996-04-30,1996,4,121,1996121,1.0668,0,0,6.66666666666667,16.1111111111111,11.3888888888889,1.38888888888889,-5.66666666666667,6.11111111111111
1996-05-01,1996,5,122,1996122,1.1684,0,0,2.77777777777778,18.8888888888889,10.8333333333333,0.833333333333334,-1.77777777777778,8.88888888888889
1996-05-02,1996,5,123,1996123,NA,0,0,3.33333333333333,15,9.16666666666667,-0.833333333333334,-2.33333333333333,5
1996-05-03,1996,5,124,1996124,0,0,0,3.88888888888889,16.6666666666667,10.2777777777778,0.277777777777779,-2.88888888888889,6.66666666666667
1996-05-04,1996,5,125,1996125,0.2794,0,0,5.55555555555556,16.6666666666667,11.1111111111111,1.11111111111111,-4.55555555555556,6.66666666666667
1996-05-05,1996,5,126,1996126,0.7874,0,0,3.88888888888889,11.1111111111111,7.5,-2.5,-2.88888888888889,1.11111111111111
1996-05-06,1996,5,127,1996127,0.5588,0,0,5,15.5555555555556,10.2777777777778,0.277777777777779,-4,5.55555555555556
1996-05-07,1996,5,128,1996128,0.0762,0,0,-1.66666666666667,11.1111111111111,4.72222222222222,-5.27777777777778,2.66666666666667,1.11111111111111
1996-05-08,1996,5,129,1996129,0,0,0,2.77777777777778,14.4444444444444,8.61111111111111,-1.38888888888889,-1.77777777777778,4.44444444444444
1996-05-09,1996,5,130,1996130,0.2032,0,0,7.22222222222222,18.3333333333333,12.7777777777778,2.77777777777778,-6.22222222222222,8.33333333333334
1996-05-10,1996,5,131,1996131,1.3462,0,0,10.5555555555556,13.8888888888889,12.2222222222222,2.22222222222222,-9.55555555555556,3.88888888888889
1996-05-11,1996,5,132,1996132,2.3114,0,0,12.2222222222222,26.6666666666667,19.4444444444444,9.44444444444445,-11.2222222222222,16.6666666666667
1996-05-12,1996,5,133,1996133,4.3434,0,0,0,12.2222222222222,6.11111111111111,-3.88888888888889,1,2.22222222222222
1996-05-13,1996,5,134,1996134,0.0254,0,0,0,7.77777777777778,3.88888888888889,-6.11111111111111,1,-2.22222222222222
1996-05-14,1996,5,135,1996135,0,0,0,-2.77777777777778,10,3.61111111111111,-6.38888888888889,3.77777777777778,0
1996-05-15,1996,5,136,1996136,0,0,0,1.11111111111111,15,8.05555555555556,-1.94444444444444,-0.111111111111111,5
1996-05-16,1996,5,137,1996137,0,0,0,8.33333333333333,18.3333333333333,13.3333333333333,3.33333333333334,-7.33333333333333,8.33333333333334
1996-05-17,1996,5,138,1996138,0,0,0,8.33333333333333,11.6666666666667,10,0,-7.33333333333333,1.66666666666667
1996-05-18,1996,5,139,1996139,0.4572,0,0,11.6666666666667,23.8888888888889,17.7777777777778,7.77777777777778,-10.6666666666667,13.8888888888889
1996-05-19,1996,5,140,1996140,NA,0,0,15.5555555555556,30.5555555555556,23.0555555555556,13.0555555555556,-14.5555555555556,20.5555555555556
1996-05-20,1996,5,141,1996141,0,0,0,16.6666666666667,33.8888888888889,25.2777777777778,15.2777777777778,-15.6666666666667,23.8888888888889
1996-05-21,1996,5,142,1996142,0.0762,0,0,17.7777777777778,33.3333333333333,25.5555555555556,15.5555555555556,-16.7777777777778,23.3333333333333
1996-05-22,1996,5,143,1996143,2.3368,0,0,7.22222222222222,21.6666666666667,14.4444444444444,4.44444444444444,-6.22222222222222,11.6666666666667
1996-05-23,1996,5,144,1996144,0.1778,0,0,6.66666666666667,20.5555555555556,13.6111111111111,3.61111111111111,-5.66666666666667,10.5555555555556
1996-05-24,1996,5,145,1996145,0.254,0,0,9.44444444444444,23.3333333333333,16.3888888888889,6.38888888888889,-8.44444444444444,13.3333333333333
1996-05-25,1996,5,146,1996146,NA,0,0,0.555555555555556,14.4444444444444,7.5,-2.5,0.444444444444444,4.44444444444444
1996-05-26,1996,5,147,1996147,NA,0,0,3.88888888888889,16.1111111111111,10,0,-2.88888888888889,6.11111111111111
1996-05-27,1996,5,148,1996148,0,0,0,8.33333333333333,17.7777777777778,13.0555555555556,3.05555555555556,-7.33333333333333,7.77777777777778
1996-05-28,1996,5,149,1996149,0,0,0,8.33333333333333,19.4444444444444,13.8888888888889,3.88888888888889,-7.33333333333333,9.44444444444445
1996-05-29,1996,5,150,1996150,0.0508,0,0,8.88888888888889,12.2222222222222,10.5555555555556,0.555555555555557,-7.88888888888889,2.22222222222222
1996-05-30,1996,5,151,1996151,NA,0,0,0,13.8888888888889,6.94444444444444,-3.05555555555556,1,3.88888888888889
1997-03-12,1997,3,71,1997071,0.0508,0,0,-5,3.88888888888889,-0.555555555555555,-10.5555555555556,6,-6.11111111111111
1997-03-13,1997,3,72,1997072,NA,0.254,NA,-10.5555555555556,1.11111111111111,-4.72222222222222,-14.7222222222222,11.5555555555556,-8.88888888888889
